720x1280
Adreno 320 (16.27)	Adreno 320 (6.48)	Adreno 320 (17.93)	Adreno 320 (6.36)	Adreno 320 (15.96)	Adreno 530 (16.61)	Adreno 530 (5.41)	Adreno 530 (22.54)	Adreno 530 (5.50)	Adreno 530 (22.81)	Mali 450 (17.48)	Mali 450 (10.55)	Mali 450 (29.94)	Mali 450 (14.54)	Mali 450 (29.55)	PVR G6200 (16.91)	PVR G6200 (12.47)	PVR G6200 (19.95)	PVR G6200 (10.72)	PVR G6200 (20.25)	Tegra 3 (39.70)	Tegra 3 (26.76)	Tegra 3 (36.54)	Tegra 3 (27.59)	Tegra 3 (34.41)	Tegra 4 (16.53)	Tegra 4 (9.21)	Tegra 4 (16.79)	Tegra 4 (10.10)	Tegra 4 (16.41)	
vsync (16.27)	none (6.48)	glReadPixels (17.93)	EGLSyncKHR (6.36)	glFinish (15.96)	vsync (16.61)	none (5.41)	glReadPixels (22.54)	EGLSyncKHR (5.50)	glFinish (22.81)	vsync (17.48)	none (10.55)	glReadPixels (29.94)	EGLSyncKHR (14.54)	glFinish (29.55)	vsync (16.91)	none (12.47)	glReadPixels (19.95)	EGLSyncKHR (10.72)	glFinish (20.25)	vsync (39.70)	none (26.76)	glReadPixels (36.54)	EGLSyncKHR (27.59)	glFinish (34.41)	vsync (16.53)	none (9.21)	glReadPixels (16.79)	EGLSyncKHR (10.10)	glFinish (16.41)	
16.337000	4.927000	19.993000	6.636000	14.567000	15.906000	4.874000	18.378000	5.003000	18.329000	18.673000	10.661000	28.969000	16.247000	31.714000	17.146000	14.549000	23.231000	12.857000	21.555000	27.484000	28.039000	40.804000	27.911000	35.538000	12.106000	9.766000	16.549000	10.827000	16.232000	
16.191000	4.950000	19.385000	5.020000	15.536000	19.702000	5.183000	21.484000	5.244000	19.196000	18.662000	10.837000	25.644000	16.251000	31.346000	18.593000	13.947000	23.191000	12.916000	20.841000	36.766000	27.731000	38.780000	26.607000	34.963000	16.629000	10.781000	17.020000	10.084000	17.225000	
16.366000	4.880000	23.876000	5.563000	15.338000	18.904000	4.696000	22.438000	5.141000	25.281000	17.640000	13.528000	25.208000	16.274000	30.920000	18.100000	14.163000	23.022000	12.955000	20.660000	29.711000	17.282000	46.909000	27.417000	36.804000	16.421000	9.077000	18.822000	10.910000	15.893000	
16.213000	5.233000	17.350000	5.088000	15.388000	12.825000	4.901000	22.470000	4.727000	28.247000	18.115000	10.534000	25.994000	16.387000	31.050000	14.153000	16.108000	23.695000	13.077000	20.644000	41.176000	22.933000	39.198000	28.896000	35.736000	16.708000	11.426000	19.781000	12.294000	16.173000	
16.436000	4.802000	17.206000	5.262000	15.358000	18.653000	4.774000	27.906000	5.240000	31.473000	18.361000	10.645000	23.787000	16.064000	31.033000	19.268000	14.220000	23.147000	12.983000	33.706000	34.257000	26.384000	32.580000	27.221000	35.356000	28.727000	9.662000	18.753000	13.581000	16.563000	
16.090000	5.103000	17.943000	4.931000	15.330000	18.373000	4.843000	32.504000	4.639000	15.069000	18.284000	12.060000	25.102000	16.083000	31.007000	16.805000	14.424000	25.717000	12.842000	21.513000	43.899000	29.655000	33.279000	29.962000	38.234000	12.283000	10.943000	17.476000	9.182000	16.559000	
16.220000	5.194000	17.049000	5.319000	15.010000	12.998000	4.555000	15.297000	4.868000	18.112000	18.252000	11.290000	23.478000	16.211000	30.756000	14.022000	14.419000	22.638000	12.910000	22.273000	49.725000	27.967000	36.522000	25.347000	40.889000	9.782000	10.489000	15.990000	16.123000	15.793000	
16.274000	5.326000	16.729000	4.898000	15.013000	18.810000	4.718000	18.400000	4.691000	19.608000	18.423000	12.645000	24.224000	16.168000	30.966000	17.097000	14.186000	23.535000	13.636000	22.557000	33.405000	27.878000	339.011000	28.796000	37.334000	17.434000	9.680000	16.328000	9.442000	17.094000	
16.316000	4.713000	16.874000	5.083000	16.276000	16.201000	4.706000	21.397000	4.913000	22.469000	17.728000	12.571000	26.451000	16.302000	30.897000	16.830000	14.925000	23.101000	11.843000	22.945000	26.816000	26.324000	33.295000	27.405000	37.989000	15.089000	11.438000	16.364000	11.062000	15.439000	
16.314000	5.495000	17.031000	5.175000	12.214000	17.336000	5.193000	22.510000	4.691000	25.137000	18.503000	11.857000	28.683000	15.997000	31.700000	17.625000	13.974000	23.194000	12.663000	30.798000	24.583000	54.809000	35.056000	44.918000	36.122000	16.491000	9.014000	16.110000	9.995000	16.660000	
16.425000	5.328000	17.124000	5.038000	17.567000	16.835000	4.936000	25.700000	4.776000	31.514000	19.826000	11.560000	31.522000	16.199000	31.414000	16.797000	12.377000	23.112000	12.556000	23.247000	34.262000	27.889000	38.015000	28.566000	39.053000	16.508000	19.981000	15.875000	10.459000	17.661000	
16.274000	5.187000	18.162000	5.130000	17.990000	31.464000	5.374000	34.088000	5.178000	17.494000	17.405000	11.845000	35.985000	16.131000	31.515000	17.680000	13.480000	22.255000	12.653000	21.905000	62.386000	28.213000	38.177000	27.608000	37.925000	17.052000	8.414000	16.616000	10.106000	16.694000	
16.370000	5.190000	18.111000	5.459000	17.615000	11.761000	4.784000	15.881000	4.811000	17.809000	19.121000	11.696000	31.676000	16.078000	32.285000	17.849000	15.015000	22.105000	12.507000	23.086000	35.573000	28.022000	35.343000	27.920000	37.445000	16.206000	10.862000	15.857000	10.307000	15.477000	
16.224000	5.690000	17.691000	5.286000	18.122000	6.820000	4.883000	19.508000	4.803000	21.701000	18.369000	11.914000	31.525000	16.171000	28.443000	19.251000	13.221000	21.383000	12.798000	20.930000	24.211000	28.761000	37.374000	28.211000	38.238000	16.430000	11.205000	16.790000	10.183000	15.700000	
16.065000	5.925000	18.651000	5.107000	11.723000	9.270000	4.749000	22.056000	4.954000	26.587000	17.690000	12.481000	30.405000	16.242000	25.912000	12.885000	14.460000	21.990000	12.942000	21.069000	69.683000	27.507000	41.540000	27.849000	36.155000	16.556000	9.334000	15.968000	10.512000	15.228000	
16.394000	5.569000	18.402000	5.164000	15.972000	19.753000	4.689000	23.207000	4.708000	28.513000	19.456000	12.009000	31.951000	16.266000	25.759000	16.816000	14.162000	22.768000	13.011000	21.177000	24.001000	28.331000	38.319000	28.909000	37.001000	16.398000	11.336000	16.591000	10.905000	16.733000	
16.185000	6.457000	18.356000	5.611000	15.088000	14.554000	4.706000	31.247000	4.732000	31.229000	17.639000	11.763000	32.874000	16.229000	26.315000	15.337000	14.385000	23.132000	13.138000	37.687000	75.486000	28.342000	39.234000	27.651000	36.285000	16.747000	6.307000	16.847000	9.479000	16.372000	
16.213000	9.616000	19.140000	6.291000	15.810000	15.809000	4.895000	32.468000	4.645000	15.074000	18.540000	12.008000	32.105000	16.157000	25.571000	17.458000	18.061000	23.301000	13.021000	21.706000	23.886000	28.321000	37.534000	29.153000	38.504000	16.567000	13.282000	16.129000	11.035000	15.788000	
16.349000	21.316000	17.170000	5.500000	16.334000	16.773000	5.339000	33.789000	5.156000	18.187000	18.504000	11.607000	33.336000	16.238000	26.666000	14.840000	13.277000	22.997000	13.064000	20.746000	41.146000	28.448000	40.828000	27.661000	36.729000	16.780000	11.294000	17.156000	9.771000	16.356000	
16.371000	11.136000	18.022000	5.388000	16.377000	15.870000	4.873000	15.395000	4.548000	20.059000	18.478000	10.585000	27.145000	16.416000	27.031000	19.358000	17.191000	23.477000	12.877000	22.669000	31.208000	28.093000	50.869000	28.502000	36.147000	16.814000	9.257000	16.370000	10.663000	15.406000	
16.497000	11.016000	20.345000	6.143000	16.562000	18.445000	4.932000	17.905000	4.837000	24.404000	18.469000	10.754000	24.021000	16.375000	26.789000	16.979000	14.272000	22.755000	12.776000	21.205000	58.855000	28.852000	40.076000	28.799000	34.960000	16.279000	11.514000	16.823000	10.249000	17.298000	
16.380000	5.108000	22.919000	5.311000	16.453000	15.910000	4.968000	19.734000	4.713000	10.652000	18.649000	11.394000	24.296000	16.393000	25.519000	16.623000	10.013000	23.344000	12.792000	19.955000	27.888000	28.361000	39.673000	28.288000	38.585000	16.576000	10.685000	15.137000	10.205000	15.061000	
16.309000	6.888000	20.611000	5.578000	11.553000	15.745000	4.506000	22.521000	4.791000	10.617000	18.539000	10.546000	24.562000	16.342000	24.786000	17.128000	14.051000	23.067000	12.732000	19.389000	39.186000	28.757000	39.475000	28.126000	37.416000	16.679000	9.077000	16.483000	10.227000	16.205000	
16.411000	5.296000	19.076000	5.986000	11.416000	18.482000	4.831000	22.490000	4.634000	10.764000	18.454000	10.878000	28.390000	16.295000	24.789000	20.600000	14.321000	23.217000	12.605000	19.523000	28.190000	28.583000	38.742000	28.826000	40.316000	16.568000	11.229000	17.408000	10.261000	16.344000	
16.205000	6.460000	19.711000	5.376000	11.541000	15.795000	4.757000	25.150000	4.505000	10.637000	18.504000	10.686000	30.388000	16.296000	24.393000	18.195000	13.862000	23.427000	12.550000	19.721000	25.339000	29.472000	37.142000	28.853000	36.060000	17.643000	9.291000	16.934000	10.420000	16.008000	
16.548000	5.734000	20.527000	5.867000	11.891000	23.499000	5.002000	30.778000	4.758000	10.969000	18.492000	9.676000	30.849000	16.319000	29.307000	17.227000	14.162000	23.692000	12.650000	19.616000	34.875000	27.038000	37.144000	28.592000	36.067000	15.647000	11.296000	18.479000	10.444000	16.513000	
16.606000	5.058000	19.958000	5.944000	12.228000	17.007000	4.456000	15.136000	4.628000	10.672000	18.627000	10.758000	24.488000	16.212000	31.840000	11.993000	13.845000	22.353000	12.724000	19.042000	32.094000	28.442000	40.239000	28.849000	37.308000	15.637000	10.884000	15.953000	10.479000	16.069000	
26.054000	18.821000	37.210000	14.052000	20.209000	32.515000	11.527000	33.453000	11.699000	17.435000	32.856000	25.302000	37.358000	25.266000	58.741000	36.710000	21.619000	36.916000	12.748000	31.135000	53.290000	45.941000	60.736000	35.878000	59.796000	29.283000	15.341000	24.387000	18.009000	27.399000	
13.494000	14.629000	24.901000	6.782000	13.147000	15.674000	5.748000	18.214000	5.556000	11.631000	15.633000	13.626000	29.395000	12.854000	37.211000	10.277000	7.201000	21.008000	12.743000	23.697000	100.163000	27.873000	257.945000	21.729000	42.801000	10.460000	10.656000	16.001000	9.220000	17.796000	
14.195000	10.515000	29.645000	8.935000	15.017000	11.463000	7.089000	25.091000	7.260000	13.305000	21.217000	20.533000	34.544000	13.237000	28.881000	10.894000	15.592000	20.177000	12.783000	23.401000	37.999000	48.975000	39.621000	65.667000	41.562000	13.189000	11.503000	16.725000	13.464000	18.795000	
13.008000	10.193000	31.046000	9.769000	15.705000	13.501000	7.860000	32.159000	8.041000	15.423000	18.496000	18.380000	33.694000	14.589000	30.102000	16.252000	25.498000	19.952000	13.071000	25.457000	46.995000	38.812000	41.174000	23.867000	42.466000	13.667000	13.018000	19.654000	11.859000	22.395000	
14.450000	8.559000	26.086000	8.236000	13.881000	12.525000	6.189000	17.846000	6.078000	12.765000	17.633000	15.819000	31.014000	16.478000	28.783000	16.002000	29.409000	20.315000	28.464000	21.751000	34.544000	22.085000	35.540000	28.765000	38.916000	16.708000	9.067000	16.405000	9.936000	17.122000	
15.718000	9.706000	26.511000	9.999000	13.753000	12.335000	7.057000	25.050000	7.388000	14.293000	17.893000	15.544000	30.358000	16.358000	29.718000	15.492000	8.018000	20.856000	8.801000	23.279000	29.972000	21.924000	41.439000	27.559000	39.246000	14.474000	9.960000	21.090000	10.426000	23.499000	
16.120000	7.844000	24.787000	7.576000	13.270000	12.893000	5.879000	25.702000	6.055000	11.385000	17.409000	14.108000	28.407000	15.596000	27.863000	14.991000	7.204000	22.129000	8.737000	24.982000	36.712000	27.135000	37.997000	25.577000	37.325000	16.039000	10.243000	17.807000	8.893000	19.715000	
15.941000	8.712000	25.234000	7.670000	13.701000	17.113000	6.660000	31.352000	6.587000	14.575000	17.223000	12.809000	28.372000	15.337000	28.364000	14.753000	7.734000	19.969000	8.007000	21.948000	31.730000	29.294000	36.043000	25.686000	37.951000	16.943000	9.419000	18.619000	10.512000	19.379000	
16.050000	8.477000	27.717000	7.876000	14.122000	24.159000	7.230000	21.085000	7.297000	13.597000	17.205000	16.289000	28.994000	15.016000	29.345000	19.821000	9.008000	20.828000	10.718000	22.505000	41.296000	34.617000	85.164000	27.167000	38.354000	17.004000	9.906000	21.294000	9.243000	21.380000	
16.491000	7.959000	26.452000	6.840000	12.613000	18.828000	5.859000	21.014000	6.243000	10.947000	17.091000	13.423000	28.918000	14.993000	26.990000	13.032000	13.253000	23.778000	12.053000	22.687000	27.884000	29.040000	40.344000	25.036000	36.984000	16.253000	8.849000	16.539000	11.488000	16.758000	
16.231000	7.576000	26.508000	6.880000	13.324000	11.437000	5.857000	23.798000	5.950000	11.070000	17.382000	12.937000	33.001000	15.162000	27.857000	16.428000	13.827000	22.112000	11.869000	20.953000	24.508000	25.876000	35.797000	26.476000	37.057000	16.643000	8.590000	19.866000	8.710000	18.814000	
18.547000	10.289000	26.600000	6.936000	13.120000	12.448000	5.796000	26.758000	6.107000	12.760000	17.192000	13.979000	38.553000	14.881000	27.217000	16.827000	14.196000	21.915000	11.688000	24.433000	31.855000	27.136000	33.938000	26.051000	36.776000	16.058000	9.371000	16.167000	11.572000	16.710000	
14.056000	6.963000	25.692000	6.769000	12.671000	17.234000	5.814000	16.996000	6.027000	12.714000	17.211000	13.068000	35.465000	14.949000	28.398000	19.113000	12.232000	35.516000	11.882000	22.217000	34.023000	25.803000	33.003000	25.895000	38.066000	16.558000	8.848000	19.119000	9.741000	20.027000	
16.220000	9.385000	25.639000	7.369000	14.258000	19.266000	7.087000	21.258000	7.044000	13.970000	18.942000	14.831000	37.151000	14.930000	27.760000	15.021000	14.072000	23.523000	11.813000	24.298000	31.267000	27.057000	33.975000	27.145000	38.470000	16.748000	10.554000	18.786000	9.706000	20.264000	
16.306000	6.992000	22.797000	6.647000	13.074000	11.948000	5.735000	20.526000	5.877000	15.488000	16.431000	14.628000	35.660000	14.924000	26.010000	16.615000	12.764000	20.350000	11.787000	22.475000	31.309000	25.933000	37.219000	17.411000	36.583000	16.250000	8.665000	18.875000	10.418000	20.895000	
16.141000	7.967000	23.046000	6.615000	12.779000	16.594000	5.890000	23.962000	5.756000	18.864000	18.767000	13.621000	36.728000	14.833000	25.735000	16.493000	13.150000	20.427000	11.566000	22.587000	35.792000	24.780000	33.090000	20.797000	36.488000	18.561000	9.166000	19.044000	8.918000	21.058000	
16.443000	7.065000	22.926000	6.545000	12.914000	19.053000	5.964000	25.726000	6.142000	23.586000	16.650000	14.470000	34.676000	14.745000	26.173000	19.040000	13.552000	21.358000	11.999000	21.291000	38.578000	29.642000	38.717000	24.198000	38.202000	15.545000	8.761000	18.188000	10.165000	18.732000	
16.258000	7.861000	22.944000	6.596000	12.431000	14.751000	6.068000	32.408000	5.856000	23.338000	16.940000	13.182000	37.107000	14.697000	25.345000	15.609000	17.261000	21.639000	11.897000	21.283000	26.530000	26.724000	140.333000	16.247000	36.395000	16.574000	9.231000	20.410000	8.803000	19.005000	
16.015000	7.196000	23.742000	6.896000	12.169000	18.531000	6.326000	19.526000	5.789000	23.249000	17.402000	13.230000	25.735000	14.803000	27.530000	21.437000	11.610000	22.303000	11.701000	20.760000	46.605000	26.812000	33.701000	30.072000	36.325000	16.112000	8.763000	17.013000	10.271000	17.452000	
16.210000	8.028000	23.246000	6.753000	13.524000	17.821000	6.039000	25.472000	6.195000	26.814000	16.874000	12.585000	26.635000	14.794000	28.220000	13.550000	12.354000	23.609000	11.612000	21.070000	24.480000	26.596000	34.933000	32.727000	36.920000	16.774000	8.914000	19.643000	9.210000	19.020000	
25.274000	18.491000	48.828000	17.421000	26.175000	29.953000	15.133000	47.359000	15.800000	49.421000	31.332000	30.340000	46.150000	28.280000	49.317000	28.421000	23.382000	38.194000	19.867000	42.248000	62.505000	42.527000	66.818000	99.800000	69.332000	33.222000	19.965000	32.200000	20.767000	31.288000	
10.551000	10.808000	24.206000	7.270000	12.685000	11.319000	6.374000	22.103000	6.285000	19.339000	15.532000	13.051000	24.028000	10.910000	27.702000	7.810000	8.314000	18.957000	7.652000	22.128000	32.352000	28.419000	38.976000	17.786000	34.546000	10.659000	10.184000	18.116000	10.681000	19.826000	
13.242000	7.181000	19.784000	4.965000	10.417000	8.904000	4.819000	16.064000	4.881000	15.928000	15.339000	8.678000	21.324000	7.474000	23.581000	16.352000	7.879000	17.964000	7.696000	18.204000	24.495000	15.627000	35.562000	9.326000	30.933000	9.109000	6.655000	16.172000	9.319000	16.462000	
16.463000	3.191000	15.643000	2.942000	8.288000	15.829000	3.527000	12.583000	3.734000	14.206000	18.340000	5.702000	19.756000	13.177000	16.974000	13.487000	12.863000	14.991000	12.086000	15.206000	22.392000	25.290000	27.692000	12.126000	26.888000	13.418000	5.234000	16.037000	8.887000	16.080000	
15.884000	3.184000	15.006000	2.923000	8.819000	14.264000	3.689000	13.050000	3.597000	16.939000	16.388000	5.758000	20.179000	14.790000	17.136000	18.792000	13.597000	14.555000	12.513000	14.458000	33.836000	26.348000	28.503000	8.643000	26.466000	16.586000	6.130000	12.708000	9.856000	12.528000	
16.133000	3.937000	14.704000	2.880000	9.061000	15.131000	3.431000	14.419000	3.517000	19.570000	16.912000	5.561000	20.801000	14.388000	16.177000	17.694000	13.870000	14.440000	11.622000	14.665000	34.923000	24.713000	29.966000	11.272000	26.555000	15.971000	8.819000	12.675000	8.373000	12.790000	
16.207000	3.091000	14.824000	2.895000	8.623000	17.770000	3.283000	20.314000	3.264000	22.360000	16.337000	5.426000	20.979000	14.306000	20.017000	20.270000	15.914000	14.795000	11.869000	21.396000	42.625000	24.261000	28.384000	26.115000	28.260000	16.516000	13.194000	13.424000	9.752000	12.602000	
16.230000	3.089000	15.829000	2.781000	8.873000	23.100000	3.296000	19.846000	3.307000	25.151000	16.929000	5.653000	21.128000	14.354000	20.536000	11.900000	11.362000	15.069000	11.562000	14.413000	28.529000	26.185000	26.183000	25.951000	26.844000	16.470000	8.767000	12.833000	8.388000	13.090000	
16.233000	2.757000	14.004000	2.106000	8.336000	13.484000	2.855000	16.852000	3.012000	21.520000	17.849000	4.129000	19.000000	14.234000	17.228000	15.656000	13.218000	14.710000	11.210000	14.296000	27.035000	7.863000	26.412000	20.441000	26.153000	16.994000	3.544000	11.838000	9.363000	11.297000	
16.169000	3.530000	15.166000	2.953000	9.841000	18.211000	3.373000	22.810000	3.332000	24.717000	15.470000	6.140000	20.142000	14.207000	20.990000	17.881000	13.625000	14.715000	11.094000	14.419000	56.480000	5.049000	27.193000	29.797000	26.460000	16.136000	9.220000	11.147000	8.451000	9.600000	
16.365000	2.497000	13.706000	2.676000	9.696000	11.996000	2.988000	20.955000	3.219000	20.571000	17.010000	3.986000	17.471000	14.249000	19.146000	15.985000	10.269000	14.581000	10.985000	14.320000	17.927000	8.959000	63.271000	22.163000	26.111000	16.428000	7.907000	11.592000	9.142000	10.848000	
16.010000	2.798000	15.214000	2.835000	9.747000	15.272000	3.422000	25.054000	3.578000	23.737000	17.098000	5.626000	19.715000	13.807000	18.922000	18.508000	13.254000	15.728000	11.131000	14.217000	30.268000	26.211000	26.717000	23.384000	25.904000	17.049000	9.195000	10.422000	8.364000	10.151000	
16.442000	2.420000	13.475000	2.459000	8.403000	18.938000	2.705000	18.313000	2.812000	20.072000	16.453000	4.142000	18.745000	14.005000	17.686000	14.511000	11.886000	16.278000	10.914000	13.740000	32.244000	19.708000	32.505000	25.439000	26.196000	18.244000	7.388000	11.515000	12.621000	11.345000	
16.189000	3.205000	14.183000	3.299000	9.249000	18.614000	3.433000	24.674000	3.235000	24.066000	16.007000	5.702000	20.634000	14.036000	21.603000	26.637000	13.300000	17.219000	10.943000	13.714000	25.428000	27.066000	27.693000	23.021000	26.199000	14.887000	8.757000	11.822000	8.917000	10.585000	
16.633000	2.444000	13.543000	2.355000	9.386000	15.006000	2.641000	18.737000	2.714000	20.281000	16.969000	3.914000	18.419000	13.938000	17.278000	15.027000	11.857000	15.963000	10.750000	13.581000	27.989000	25.187000	27.697000	26.483000	26.031000	16.505000	7.106000	12.448000	11.204000	11.073000	
16.023000	5.082000	18.741000	4.685000	13.832000	25.621000	4.705000	30.156000	4.539000	31.470000	17.426000	8.297000	25.883000	14.254000	24.718000	29.239000	16.957000	26.166000	11.865000	16.354000	20.683000	24.826000	31.815000	25.947000	28.815000	17.986000	10.005000	14.341000	10.531000	13.597000	
16.166000	4.015000	17.387000	3.854000	12.579000	7.628000	3.951000	24.543000	6.482000	26.157000	15.400000	7.672000	23.692000	14.028000	23.252000	13.523000	8.104000	20.438000	10.242000	15.706000	38.242000	25.104000	220.969000	24.772000	29.447000	14.921000	7.843000	14.083000	11.192000	13.714000	
16.603000	5.312000	19.186000	4.867000	14.579000	15.461000	4.558000	14.363000	4.785000	29.921000	17.004000	8.891000	27.278000	14.200000	25.748000	16.451000	13.604000	22.854000	9.984000	16.263000	69.819000	27.552000	30.116000	29.078000	29.872000	17.098000	9.418000	15.978000	11.592000	14.455000	
16.252000	5.072000	17.968000	3.950000	12.648000	12.480000	4.028000	14.107000	4.151000	15.676000	15.482000	6.710000	23.288000	14.061000	23.534000	11.723000	14.287000	14.866000	10.898000	15.417000	22.724000	24.563000	34.921000	32.869000	30.034000	16.224000	8.698000	14.666000	11.344000	13.291000	
16.497000	5.540000	19.335000	4.408000	13.515000	23.452000	4.416000	16.836000	4.561000	20.364000	16.725000	7.726000	26.173000	14.233000	26.439000	17.390000	13.958000	14.559000	10.275000	16.452000	40.681000	27.330000	64.298000	20.915000	29.946000	16.947000	8.989000	15.826000	11.937000	15.419000	
16.196000	5.264000	18.267000	5.766000	14.478000	14.927000	4.405000	19.120000	4.815000	19.784000	14.395000	7.531000	28.396000	14.272000	25.459000	16.114000	12.754000	14.507000	10.322000	15.764000	31.947000	26.685000	31.744000	28.378000	30.142000	15.717000	8.371000	13.518000	10.008000	13.829000	
15.894000	7.572000	21.661000	7.463000	16.953000	13.206000	5.413000	24.674000	5.555000	24.404000	19.925000	9.942000	28.674000	14.283000	30.712000	20.303000	12.906000	14.567000	10.111000	18.785000	49.398000	23.094000	38.061000	46.844000	37.942000	17.472000	16.627000	16.853000	12.303000	16.000000	
16.846000	4.700000	19.037000	4.416000	13.564000	15.865000	4.221000	24.811000	4.417000	24.632000	16.944000	8.063000	23.572000	14.291000	24.159000	14.295000	5.598000	14.037000	9.924000	15.919000	26.017000	25.403000	31.604000	29.281000	32.346000	15.735000	6.475000	12.718000	6.649000	12.482000	
16.262000	4.570000	18.562000	5.564000	13.290000	17.157000	4.282000	25.196000	4.291000	29.233000	16.821000	7.689000	27.951000	14.313000	24.614000	14.076000	11.540000	13.885000	9.981000	15.697000	23.378000	20.015000	32.243000	11.363000	32.468000	16.724000	6.665000	14.192000	10.046000	14.514000	
16.316000	4.922000	17.979000	5.552000	14.120000	17.537000	4.384000	13.362000	4.381000	13.058000	16.957000	8.210000	25.171000	14.215000	24.401000	8.644000	11.515000	13.874000	9.924000	15.881000	35.919000	32.635000	30.598000	18.302000	32.130000	16.235000	7.031000	14.690000	8.194000	13.546000	
16.051000	6.204000	18.558000	5.616000	13.573000	16.645000	4.326000	16.498000	4.233000	13.016000	16.334000	7.514000	27.168000	14.173000	24.619000	15.808000	11.380000	14.904000	9.544000	15.536000	20.331000	26.175000	32.037000	23.181000	32.067000	16.874000	5.185000	14.548000	9.422000	14.545000	
16.190000	4.573000	18.901000	5.787000	13.310000	18.357000	4.350000	16.528000	4.758000	13.368000	16.692000	7.894000	25.311000	14.167000	25.527000	16.613000	11.416000	16.087000	9.267000	15.451000	25.492000	30.145000	32.746000	25.347000	32.229000	16.752000	6.186000	14.290000	8.595000	14.665000	
16.099000	5.174000	18.763000	5.758000	13.847000	16.392000	4.501000	18.019000	4.366000	15.305000	16.648000	7.931000	25.739000	14.313000	24.947000	15.253000	10.568000	15.306000	8.851000	16.025000	40.036000	22.631000	31.034000	25.231000	32.184000	15.838000	8.290000	12.939000	9.305000	11.793000	
16.177000	5.649000	19.718000	5.863000	14.501000	17.194000	4.837000	20.405000	4.969000	19.602000	16.604000	9.593000	29.025000	14.010000	27.709000	19.494000	11.257000	16.211000	8.334000	17.777000	53.394000	25.327000	32.741000	29.331000	33.177000	16.987000	8.295000	15.844000	9.730000	15.131000	
16.205000	5.651000	20.038000	6.192000	15.118000	14.059000	4.965000	19.538000	4.865000	20.003000	16.780000	13.771000	35.548000	14.314000	34.197000	19.716000	11.439000	16.790000	8.444000	17.931000	40.858000	30.477000	33.904000	23.169000	33.561000	16.836000	8.653000	14.330000	8.549000	13.933000	
16.733000	7.357000	16.777000	6.978000	18.203000	17.467000	6.581000	27.036000	6.677000	31.789000	21.522000	14.720000	38.476000	14.925000	39.587000	15.863000	12.394000	23.634000	8.716000	23.731000	38.132000	26.119000	36.615000	31.051000	37.418000	18.735000	13.594000	19.664000	13.293000	19.325000	
16.451000	6.721000	15.540000	6.072000	17.077000	17.426000	5.627000	23.270000	5.664000	31.017000	17.453000	13.104000	36.825000	17.811000	35.730000	15.169000	8.075000	18.513000	8.193000	18.866000	38.935000	22.222000	83.231000	31.195000	34.064000	14.976000	12.465000	14.825000	9.928000	15.467000	
16.415000	6.887000	15.557000	6.059000	17.422000	13.491000	5.669000	18.127000	5.976000	15.307000	16.913000	14.650000	37.567000	12.875000	36.588000	18.122000	10.140000	19.221000	8.601000	19.147000	35.019000	27.133000	46.446000	20.646000	34.873000	17.115000	7.412000	18.257000	9.974000	16.269000	
